# query	subject	ANI%
AG-430-N16	AG-447-K09	74.7389830508474
AG-430-N16	AG-447-K11	74.3758007117437
AG-430-N16	AG-447-M05	74.4908467153284
AG-430-N16	AG-447-M09	69.3552564102564
AG-430-N16	AG-447-N08	74.5925960061444
AG-430-N16	AG-447-N18	74.4315798045603
AG-430-N16	AG-447-O15	70.2090082644628
AG-430-N16	AG-447-P19	71.7033055555555
AG-430-N16	AG-447-P22	74.4216144200626
AG-430-N16	AG-453-G04	71.9112592592592
AG-430-N16	AG-453-G19	70.2291129032257
AG-430-N16	AG-453-G21	76.1943906810035
AG-430-N16	AG-453-I04	74.7509724770642
AG-430-N16	AG-457-A08	70.2156818181818
AG-430-N16	AG-457-M14	70.0838095238095
AG-430-N16	AG-457-O03	74.8608680555555
AG-430-N16	AG-461-B13	74.3439999999999
AG-430-N16	AG-461-B21	71.7204904632152
AG-430-N16	AG-461-E05	74.5475785582255
AG-430-N16	AG-461-M14	74.0509259259259
AG-430-N16	AG-461-M18	74.6344519392917
AG-430-N16	AG-461-P14	70.34640625
AG-430-N16	AG-464-G03	70.8682706766917
AG-430-N16	AG-464-P13	74.941056910569
AG-430-N16	AG-470-G21	74.3748464163822
AG-430-N16	AG-470-L20	82.9837249666221
AG-430-N16	AG-891-D10	74.9034219269103
AG-430-N16	AG-891-E06	74.7600348432055
AG-430-N16	AG-891-G05	70.0032323232323
AG-430-N16	AG-891-G06	70.2667368421052
AG-430-N16	AG-891-J04	70.0324358974359
AG-430-N16	AG-891-J06	69.7005172413793
AG-430-N16	AG-891-J07	74.2359190031152
AG-430-N16	AG-891-J18	70.15
AG-430-N16	AG-891-K05	70.126762589928
AG-430-N16	AG-891-K18	69.8798148148148
AG-430-N16	AG-891-K19	70.4410084033613
AG-430-N16	AG-891-K21	70.6166371681415
AG-430-N16	AG-891-L02	74.9277536231883
AG-430-N16	AG-891-M18	75.0800543478261
AG-430-N16	AG-891-N03	75.0558505564388
AG-430-N16	AG-891-O15	71.968112745098
AG-430-N16	AG-891-P06	70.3215044247787
AG-430-N16	AG-891-P20	70.2279032258064
AG-430-N16	AG-892-A22	74.6477947932618
AG-430-N16	AG-892-B11	74.6607499999999
AG-430-N16	AG-892-C08	74.4356529850746
AG-430-N16	AG-892-C18	74.8935489510489
AG-430-N16	AG-892-D04	70.3632051282051
AG-430-N16	AG-892-E23	69.9568041237113
AG-430-N16	AG-892-F10	68.8310526315789
AG-430-N16	AG-892-F15	74.8309523809524
AG-430-N16	AG-892-J03	74.849752547307
AG-430-N16	AG-892-K05	74.769071310116
AG-430-N16	AG-892-M03	68.7566037735849
AG-430-N16	AG-892-M06	69.6809923664122
AG-430-N16	AG-892-N06	69.7101162790697
AG-430-N16	AG-892-O03	76.5112300319488
AG-430-N16	AG-892-O16	68.8159677419355
AG-430-N16	AG-893-A21	70.449921875
AG-430-N16	AG-893-B07	69.6141129032258
AG-430-N16	AG-893-E15	70.1088505747126
AG-430-N16	AG-893-E16	69.8497413793103
AG-430-N16	AG-893-E21	70.3187128712871
AG-430-N16	AG-893-F05	70.4382113821138
AG-430-N16	AG-893-J08	74.7555294117646
AG-430-N16	AG-893-K07	68.4054166666666
AG-430-N16	AG-893-K09	75.0019345238095
AG-430-N16	AG-893-L04	70.2999082568807
AG-430-N16	AG-893-L06	74.6060317460317
AG-430-N16	AG-893-M03	70.1579411764705
AG-430-N16	AG-893-M20	70.4291199999999
AG-430-N16	AG-893-N22	74.3373846153846
AG-430-N16	AG-893-O06	70.4394444444444
AG-430-N16	AG-893-O16	75.0173489932885
AG-430-N16	AG-893-P05	69.7068421052631
AG-430-N16	AG-894-A16	69.4473015873016
AG-430-N16	AG-894-B06	74.6121604938271
AG-430-N16	AG-894-B13	74.4986397058824
AG-430-N16	AG-894-E10	74.8098757763975
AG-430-N16	AG-894-F03	74.6893181818181
AG-430-N16	AG-894-F15	74.7519083969465
AG-430-N16	AG-894-G18	74.8910975609756
AG-430-N16	AG-894-I07	70.5885833333333
AG-430-N16	AG-894-I19	75.04413080895
AG-430-N16	AG-894-J16	74.5423428571428
AG-430-N16	AG-894-K14	74.9196732026144
AG-430-N16	AG-894-K15	74.8697530864196
AG-430-N16	AG-894-L13	74.8644006309147
AG-430-N16	AG-894-L17	74.6330645161291
AG-430-N16	AG-894-M09	68.2801886792452
AG-430-N16	AG-894-M18	74.5445540796964
AG-430-N16	AG-894-M23	74.3596703296704
AG-430-N16	AG-894-N13	70.1747014925373
AG-430-N16	AG-894-O02	70.3012222222222
AG-430-N16	AG-894-O04	69.8320754716981
AG-430-N16	AG-894-P17	75.7906006493506
AG-430-N16	AG-894-P23	74.9228330522765
AG-430-N16	AG-895-B06	74.6757142857143
AG-430-N16	AG-895-B20	69.1234246575342
AG-430-N16	AG-895-E15	71.6387912087912
AG-430-N16	AG-895-F20	69.7914615384615
AG-430-N16	AG-895-J19	74.8126163723915
AG-430-N16	AG-895-K10	74.9179807692307
AG-430-N16	AG-895-L23	70.784752851711
AG-430-N16	AG-896-A02	69.8564285714285
AG-430-N16	AG-896-A16	69.1143421052631
AG-430-N16	AG-896-C18	75.0312218649517
AG-430-N16	AG-896-E11	70.4659183673469
AG-430-N16	AG-896-F06	74.4979516358463
AG-430-N16	AG-896-G07	74.8344112769485
AG-430-N16	AG-896-K10	75.1668912710566
AG-430-N16	AG-896-O16	71.6312721893491
AG-430-N16	AG-897-E09	70.1960416666666
AG-430-N16	AG-897-G09	74.7021765601216
AG-430-N16	AG-897-O16	75.0154248366013
AG-430-N16	AG-898-B20	69.1501470588235
AG-430-N16	AG-898-D09	74.9711787819253
AG-430-N16	AG-898-F23	74.658694096601
AG-430-N16	AG-898-J17	69.0620512820512
AG-430-N16	AG-898-J19	74.7887201365187
AG-430-N16	AG-898-P13	75.243515625
AG-430-N16	AG-899-B02	69.0604166666666
AG-430-N16	AG-899-C14	69.3541379310345
AG-430-N16	AG-899-C17	74.6041778523489
AG-430-N16	AG-899-D02	69.1302898550725
AG-430-N16	AG-899-G03	74.7847599999999
AG-430-N16	AG-899-I09	69.9138775510204
AG-430-N16	AG-899-M17	70.4606422018348
AG-430-N16	AG-899-N21	74.4530298013245
AG-430-N16	AG-900-E18	74.9907798960137
AG-430-N16	AG-900-G22	74.5705714285715
AG-430-N16	AG-900-I13	74.7366519174041
AG-430-N16	AG-900-I19	74.7094311377245
AG-430-N16	AG-900-K21	74.9118710691823
AG-430-N16	AG-900-M14	70.3242962962963
AG-430-N16	AG-900-M23	74.3642424242424
AG-430-N16	AG-901-A07	74.854384485666
AG-430-N16	AG-901-E23	69.9980851063829
AG-430-N16	AG-901-G03	69.9522857142857
AG-430-N16	AG-901-I21	75.0095762711864
AG-430-N16	AG-901-J22	68.7546478873239
AG-430-N16	AG-903-C11	74.396447368421
AG-430-N16	AG-903-E15	75.1424864864864
AG-430-N16	AG-903-F09	75.158737704918
AG-430-N16	AG-903-I23	70.1653846153845
AG-430-N16	AG-903-K07	75.0499509001636
AG-430-N16	AG-903-K22	74.2448111658456
AG-430-N16	AG-903-L07	74.5797392638036
AG-430-N16	AG-903-M21	71.5866052631579
AG-430-N16	AG-903-O08	75.1046815286624
AG-430-N16	AG-904-K03	74.6405571030641
AG-430-N16	AG-904-K16	69.9919318181818
AG-430-N16	AG-904-L02	75.0179152542372
AG-430-N16	AG-904-O04	70.3817204301075
AG-430-N16	AG-905-A07	74.9316275430359
AG-430-N16	AG-905-B19	71.6892140921409
AG-430-N16	AG-905-E11	74.7003787878788
AG-430-N16	AG-905-M05	75.2127777777777
AG-430-N16	AG-905-O08	74.429679389313
AG-430-N16	AG-905-O21	70.3246666666666
AG-430-N16	AG-907-B04	70.1821978021978
AG-430-N16	AG-907-B09	70.722379182156
AG-430-N16	AG-907-C04	75.0479310344827
AG-430-N16	AG-907-C09	74.8901785714285
AG-430-N16	AG-907-F09	74.5905136436597
AG-430-N16	AG-907-I19	68.9715714285714
AG-430-N16	AG-907-M07	74.9385204081632
AG-430-N16	AG-908-C17	74.9896405228758
AG-430-N16	AG-908-F18	74.7891304347825
AG-430-N16	AG-908-F20	74.8736661211129
AG-430-N16	AG-908-I10	74.3537950664136
AG-430-N16	AG-908-I21	74.9146073298429
AG-430-N16	AG-908-L09	74.8098755832037
AG-430-N16	AG-909-E04	74.6087832699618
AG-430-N16	AG-909-F14	75.0137707390649
AG-430-N16	AG-910-B05	74.9780974842768
AG-430-N16	AG-910-C16	71.4908441558441
AG-430-N16	AG-910-G09	70.2413793103448
AG-430-N16	AG-910-G11	72.1517694369972
AG-430-N16	AG-910-J22	74.9758211678832
AG-430-N16	AG-910-M21	70.6399593495934
AG-430-N16	AG-910-M23	74.7302404809619
AG-430-N16	AG-911-B04	74.3294021739131
AG-430-N16	AG-911-E02	69.8808965517241
AG-430-N16	AG-911-E05	71.5696285714286
AG-430-N16	AG-911-E22	69.8513684210526
AG-430-N16	AG-911-F13	68.8733333333333
AG-430-N16	AG-911-F16	68.6085714285714
AG-430-N16	AG-911-G03	74.3893729903536
AG-430-N16	AG-911-G06	74.8021525423728
AG-430-N16	AG-911-G13	71.576529562982
AG-430-N16	AG-911-J19	74.9971956856702
AG-430-N16	AG-911-K05	74.7868824531516
AG-430-N16	AG-911-K15	85.8563473053892
AG-430-N16	AG-911-L17	68.9350684931507
AG-430-N16	AG-911-N14	85.5539953542392
AG-430-N16	AG-911-P04	74.8605078809107
AG-430-N16	AG-912-C08	74.9095921696574
AG-430-N16	AG-912-D10	72.0838369304556
AG-430-N16	AG-912-E13	74.8960404040404
AG-430-N16	AG-912-F03	70.199140625
AG-430-N16	AG-912-F16	74.1209076433122
AG-430-N16	AG-912-F23	75.0992452830188
AG-430-N16	AG-912-I02	74.9728251121076
AG-430-N16	AG-912-J06	71.6342972972972
AG-430-N16	AG-912-J07	69.9267741935484
AG-430-N16	AG-912-M06	74.7413389830508
AG-430-N16	AG-912-N03	70.1180769230769
AG-430-N16	AG-912-P19	71.5072386058981
AG-430-N16	AG-913-A04	74.3279426644181
AG-430-N16	AG-913-A07	74.5469230769232
AG-430-N16	AG-913-B21	74.8683626760563
AG-430-N16	AG-913-E07	74.7189605734766
AG-430-N16	AG-913-E11	74.9971528998242
AG-430-N16	AG-913-G10	74.7226923076922
AG-430-N16	AG-913-I14	71.6611219512195
AG-430-N16	AG-913-I22	75.0997701149425
AG-430-N16	AG-913-L03	74.6135692771085
AG-430-N16	AG-913-N02	70.7574590163934
AG-430-N16	AG-913-O18	74.9116396103896
AG-430-N16	AG-914-A09	75.0012280701754
AG-430-N16	AG-914-B14	74.3997962382444
AG-430-N16	AG-914-B16	70.2432330827067
AG-430-N16	AG-914-D08	69.9589380530973
AG-430-N16	AG-914-G22	74.3177717391304
AG-430-N16	AG-914-J05	71.5825440806045
AG-430-N16	AG-914-L04	74.9800331125828
AG-430-N16	AG-914-M14	74.9715855855855
AG-430-N16	AG-914-P22	74.7346643717727
AG-430-N16	AG-915-B23	71.5587894736841
AG-430-N16	AG-915-C06	70.9935833333333
AG-430-N16	AG-915-C07	69.9887499999999
AG-430-N16	AG-915-C08	75.106296958855
AG-430-N16	AG-915-E06	74.1954174067496
AG-430-N16	AG-915-G14	74.81441307578
AG-430-N16	AG-915-I10	70.13625
AG-430-N16	AG-915-J15	74.9514814814814
AG-430-N16	AG-915-K07	74.8097009966777
AG-430-N16	AG-915-K13	74.2976132930513
AG-430-N16	AG-915-O06	70.2634653465346
AG-430-N16	AG-915-O07	68.8298684210526
AG-430-N16	AG-915-P01	74.599541446208
AG-430-N16	AG-916-A16	74.8702627511591
AG-430-N16	AG-916-A21	75.1923618090452
AG-430-N16	AG-916-B06	74.5666555740432
AG-430-N16	AG-916-C10	69.0756818181818
AG-430-N16	AG-916-D16	72.0913184079602
AG-430-N16	AG-916-E19	74.988096723869
AG-430-N16	AG-916-I16	70.0867910447761
AG-430-N16	AG-916-I17	75.970322580645
AG-430-N16	AG-916-I19	70.6966917293232
AG-430-N16	AG-916-J06	74.2822202486678
AG-430-N16	AG-916-L09	71.4853763440859
AG-430-N16	AG-916-L20	70.3820833333333
AG-430-N16	AG-916-M06	74.413079584775
AG-430-N16	AG-916-M11	75.0697022767076
AG-430-N16	AG-916-M13	74.5119750889679
AG-430-N16	AG-916-M14	69.9571134020618
AG-430-N16	AG-916-M15	74.3613367174282
AG-430-N16	AG-916-N14	74.5613097072418
AG-430-N16	AG-916-N15	70.0199999999999
AG-430-N16	AG-916-O06	72.1942970822281
AG-430-N16	AG-916-O20	74.4988188976377
AG-430-N16	AG-916-O22	72.1278108108108
AG-430-N16	AG-916-P21	74.178320610687
AG-430-N16	AG-917-B07	74.9746894409938
AG-430-N16	AG-917-C08	74.3384566929133
AG-430-N16	AG-917-C11	74.280407079646
AG-430-N16	AG-917-D14	74.8176213592233
AG-430-N16	AG-917-E05	75.0727527216174
AG-430-N16	AG-917-I17	74.3411326860841
AG-430-N16	AG-917-K06	74.8457918552035
AG-430-N16	AG-917-K20	71.7613317757009
AG-430-N16	AG-917-M08	70.2061904761904
AG-430-N16	AG-917-N08	71.4455401662049
AG-430-N16	AG-917-N15	70.3128787878787
AG-430-N16	AG-917-N20	70.1701834862385
AG-430-N16	AG-917-P07	74.2787335526315
AG-430-N16	AG-917-P14	75.3160915492957
AG-430-N16	AG-918-C15	74.7294127243066
AG-430-N16	AG-918-E06	75.0110627177699
AG-430-N16	AG-918-G06	75.0602678571428
AG-430-N16	AG-918-G15	75.0601208459214
AG-430-N16	AG-918-G22	74.7535860058309
AG-430-N16	AG-918-K09	74.0504761904762
AG-430-N16	AG-918-K13	74.8957249626307
AG-430-N16	AG-918-M20	72.1118604651162
AG-430-N16	AG-918-P10	74.4482852564102
AG-430-N16	AG-918-P15	75.2496786389413
AG-430-N16	AG-919-A02	75.121119873817
AG-430-N16	AG-919-D10	70.1407291666666
AG-430-N16	AG-919-F03	74.8864983713354
AG-430-N16	AG-919-G06	69.6059322033898
AG-430-N16	AG-919-I13	71.4558542713567
AG-430-N16	AG-919-L14	75.0208528428093
AG-430-N16	AG-919-O02	75.1631803278688
AG-430-N16	AG-920-C09	75.167540394973
AG-430-N16	AG-920-D05	74.4840217391305
AG-430-N16	AG-920-I06	74.9696768707483
AG-430-N16	AG-920-I07	71.8737978142076
AG-430-N16	AG-920-I21	71.3918696883852
AG-430-N16	AG-920-I23	75.5328682170543
AG-430-N16	AG-920-K11	74.1728467153285
AG-430-N16	AG-920-K17	69.6071287128712
AG-430-N16	AG-920-L18	71.9840435835351
AG-430-N16	AH-287-B07	74.5168927444794
AG-430-N16	AH-287-C13	71.7768079800499
AG-430-N16	AH-287-E08	74.5978368794326
AG-430-N16	AH-287-E09	74.769691252144
AG-430-N16	AH-287-E19	71.4230994152046
AG-430-N16	AH-287-F15	70.1517218543046
AG-430-N16	AH-287-J18	74.6639092495636
AG-430-N16	AH-287-L13	69.1894666666666
AG-430-N16	AH-287-O09	74.7606354515049
AG-430-N16	AH-321-D15	69.8358241758241
AG-430-N16	AH-321-D17	74.4535537190082
AG-430-N16	AH-321-G15	74.3724212598425
AG-430-N16	AH-321-K15	74.6994320137693
AG-430-N16	AH-321-L23	74.8721153846154
AG-430-N16	AH-321-N11	74.44254180602
AG-430-N16	AH-321-P04	74.9963289036544
AG-430-N16	AH-324-B10	74.6725
AG-430-N16	AH-324-F03	74.3642015503876
AG-430-N16	AH-324-F15	70.2905785123967
AG-430-N16	AH-324-J07	74.6289060092449
AG-430-N16	AH-324-K07	74.2723697478991
AG-430-N16	AH-324-K11	74.4470175438596
AG-430-N16	AH-326-G20	71.9371839080459
AG-430-O11	AG-313-A04	71.7383776595744
AG-430-O11	AG-319-D07	69.9643181818181
AG-430-O11	AG-319-M14	79.788608
AG-430-O11	AG-325-B10	74.0628571428571
AG-430-O11	AG-325-C18	77.551708394698
AG-430-O11	AG-325-E20	71.7947255369928
AG-430-O11	AG-325-G21	74.119628318584
AG-430-O11	AG-325-L02	77.1705772495755
AG-430-O11	AG-325-L05	77.0466010733452
AG-430-O11	AG-333-C10	69.9796385542168
AG-430-O11	AG-333-D08	76.8696068376068
AG-430-O11	AG-333-K06	74.8628523489932
AG-430-O11	AG-333-P08	71.804338028169
AG-430-O11	AG-337-C19	73.425
AG-430-O11	AG-337-D17	76.7786102236421
AG-430-O11	AG-337-E07	69.7372999999999
AG-430-O11	AG-337-E15	71.6293956043955
AG-430-O11	AG-337-F02	69.8869421487603
AG-430-O11	AG-337-G04	74.6739116719243
AG-430-O11	AG-337-G11	76.3669352290679
AG-430-O11	AG-337-I10	74.8139883268483
AG-430-O11	AG-337-K15	68.5896666666666
AG-430-O11	AG-337-N21	68.66125
AG-430-O11	AG-343-E17	71.7537746478872
AG-430-O11	AG-349-D08	72.2513505747125
AG-430-O11	AG-349-G20	68.7632352941176
AG-430-O11	AG-349-I05	73.8883928571428
AG-430-O11	AG-349-O05	80.6561940298505
AG-430-O11	AG-359-B04	71.503412462908
AG-430-O11	AG-359-C09	88.8278525226392
AG-430-O11	AG-359-F04	77.3400443131462
AG-430-O11	AG-359-G18	76.5919575856444
AG-430-O11	AG-359-G22	77.3614499999999
AG-430-O11	AG-359-I09	77.013419117647
AG-430-O11	AG-359-J18	75.2481355932203
AG-430-O11	AG-359-N17	74.4183870967741
AG-430-O11	AG-359-O11	75.3104255319149
AG-430-O11	AG-359-P18	77.0248902821316
AG-430-O11	AG-365-C14	74.7554894433781
AG-430-O11	AG-365-D07	74.2601506591338
AG-430-O11	AG-365-L04	75.1598369565217
AG-430-O11	AG-365-P03	75.3507832422586
AG-430-O11	AG-390-A19	69.3845569620253
AG-430-O11	AG-390-C19	74.4879867986798
AG-430-O11	AG-390-C22	72.1467091836734
AG-430-O11	AG-390-D05	80.6568798751949
AG-430-O11	AG-390-D18	79.831116207951
AG-430-O11	AG-390-G23	80.7596214099216
AG-430-O11	AG-390-I07	70.1082352941176
AG-430-O11	AG-390-L20	68.4330136986301
AG-430-O11	AG-390-M15	71.9716624685138
AG-430-O11	AG-390-O04	77.693217665615
AG-430-O11	AG-404-B04	74.2391206896552
AG-430-O11	AG-404-B13	69.9694890510949
AG-430-O11	AG-404-C23	71.7116761363636
AG-430-O11	AG-404-N13	75.120054054054
AG-430-O11	AG-404-N21	69.8739316239316
AG-430-O11	AG-404-P08	69.6304395604395
AG-430-O11	AG-404-P13	74.5408833333332
AG-430-O11	AG-410-K05	77.1581337480559
AG-430-O11	AG-410-L19	77.6727947598252
AG-430-O11	AG-410-O02	80.787309352518
AG-430-O11	AG-414-A03	72.0638738738738
AG-430-O11	AG-414-B15	71.4953050397878
AG-430-O11	AG-414-D07	71.8228571428571
AG-430-O11	AG-414-E02	72.0773076923077
AG-430-O11	AG-414-E06	70.1568421052632
AG-430-O11	AG-414-F21	74.8273545966228
AG-430-O11	AG-414-K15	75.3128491620112
AG-430-O11	AG-414-L04	75.2244962406014
AG-430-O11	AG-414-M23	74.0345132743363
AG-430-O11	AG-422-B15	69.8426851851852
AG-430-O11	AG-422-B23	71.4060606060606
AG-430-O11	AG-422-C13	77.5208934169277
AG-430-O11	AG-422-D23	80.7170985155195
AG-430-O11	AG-422-E02	69.8921641791044
AG-430-O11	AG-422-E09	80.3410489510488
AG-430-O11	AG-422-G15	78.3884107142858
AG-430-O11	AG-422-J16	69.7886956521739
AG-430-O11	AG-422-M03	68.3044680851063
AG-430-O11	AG-422-N03	69.7835398230088
AG-430-O11	AG-422-N09	69.7462595419847
AG-430-O11	AG-422-N14	74.1842413162705
AG-430-O11	AG-422-N15	74.4110631229236
AG-430-O11	AG-426-B11	76.7968262411348
AG-430-O11	AG-426-C22	69.9037398373983
AG-430-O11	AG-426-D09	77.3060113960112
AG-430-O11	AG-426-D13	75.1759310344827
AG-430-O11	AG-426-F20	69.1320895522388
AG-430-O11	AG-426-G09	74.285025466893
AG-430-O11	AG-426-I10	77.400399408284
AG-430-O11	AG-426-J10	69.9963114754098
AG-430-O11	AG-426-K19	76.611617900172
AG-430-O11	AG-426-L15	71.8736797752809
AG-430-O11	AG-426-L19	73.8301622718053
AG-430-O11	AG-426-L23	71.8717435897435
AG-430-O11	AG-426-M05	80.6085457063712
AG-430-O11	AG-426-M19	75.168171875
AG-430-O11	AG-426-O05	71.5303916449086
AG-430-O11	AG-426-P08	77.8800732064421
AG-430-O11	AG-430-A02	71.6896100278552
AG-430-O11	AG-430-A11	80.1301161103047
AG-430-O11	AG-430-B09	76.7076876876878
AG-430-O11	AG-430-E20	88.6286538461538
AG-430-O11	AG-430-F03	71.5870942408377
AG-430-O11	AG-430-G14	71.5392030848329
AG-430-O11	AG-430-I06	71.5774212034384
AG-430-O11	AG-430-K07	75.1020246478873
AG-430-O11	AG-430-K14	74.8074028629856
AG-430-O11	AG-430-K19	90.2623216783217
AG-430-O11	AG-435-M21	71.2564062499999
AG-430-O11	AG-439-B12	75.1393772241992
AG-430-O11	AG-439-C21	80.6350834597876
AG-430-O11	AG-439-C22	74.6026757812499
AG-430-O11	AG-439-D15	69.9488679245283
AG-430-O11	AG-439-G13	74.9034576271186
AG-430-O11	AG-439-I14	77.2014579759861
AG-430-O11	AG-439-I19	74.6239194139195
AG-430-O11	AG-439-N16	72.0860990712074
AG-430-O11	AG-439-O05	71.4179108635097
AG-430-O11	AG-447-A02	69.7521666666666
AG-430-O11	AG-447-B22	77.119535655058
AG-430-O11	AG-447-C06	77.785918003565
AG-430-O11	AG-447-C08	80.6771014492753
AG-430-O11	AG-447-E07	75.0820973782771
AG-430-O11	AG-447-K09	77.2976479076479
AG-430-O11	AG-447-K11	80.1183107088989
AG-430-O11	AG-447-M05	79.7068847795164
AG-430-O11	AG-447-N08	77.3067532467532
AG-430-O11	AG-447-N18	77.1596615384615
AG-430-O11	AG-447-O15	69.66
AG-430-O11	AG-447-P19	71.9463610315186
AG-430-O11	AG-447-P22	77.2039312406576
AG-430-O11	AG-453-G04	72.0059796437658
AG-430-O11	AG-453-G19	70.0497391304348
AG-430-O11	AG-453-G21	74.2989834024896
AG-430-O11	AG-453-I04	80.6178003120124
AG-430-O11	AG-457-A08	69.7235245901638
AG-430-O11	AG-457-M14	70.210909090909
AG-430-O11	AG-457-O03	75.100570902394
AG-430-O11	AG-461-B13	91.4408089260807
AG-430-O11	AG-461-B21	71.7933633633632
AG-430-O11	AG-461-E05	75.0592817679557
AG-430-O11	AG-461-M14	89.4469696969697
AG-430-O11	AG-461-M18	73.9443603603603
AG-430-O11	AG-461-P14	70.2894915254237
AG-430-O11	AG-464-G03	70.3586713286713
AG-430-O11	AG-464-P13	75.2596101694915
AG-430-O11	AG-470-G21	74.5006960950764
AG-430-O11	AG-470-L20	73.9366373239437
AG-430-O11	AG-891-D10	74.4708994708994
AG-430-O11	AG-891-E06	73.7671082089551
AG-430-O11	AG-891-G06	69.740625
AG-430-O11	AG-891-J06	68.022027027027
AG-430-O11	AG-891-J07	91.2587006369426
AG-430-O11	AG-891-J18	70.4095652173913
AG-430-O11	AG-891-K05	69.7367883211679
AG-430-O11	AG-891-K18	68.179074074074
AG-430-O11	AG-891-K19	69.796976744186
AG-430-O11	AG-891-K21	69.7956034482758
AG-430-O11	AG-891-L02	76.8055032467532
AG-430-O11	AG-891-N03	75.5662828947367
AG-430-O11	AG-891-O15	71.9365608465608
AG-430-O11	AG-891-P06	69.91
AG-430-O11	AG-891-P20	69.8718253968254
AG-430-O11	AG-892-A22	80.6161752433935
AG-430-O11	AG-892-B11	75.0333381924198
AG-430-O11	AG-892-C18	76.4163124999999
AG-430-O11	AG-892-E23	70.1222580645161
AG-430-O11	AG-892-F10	68.2412676056337
AG-430-O11	AG-892-F15	75.3003160919539
AG-430-O11	AG-892-J03	75.3522431259045
AG-430-O11	AG-892-K05	76.6963800904978
AG-430-O11	AG-892-M06	69.4847058823529
AG-430-O11	AG-892-N06	69.4537662337662
AG-430-O11	AG-892-O03	74.3896942446042
AG-430-O11	AG-893-A21	69.8349275362318
AG-430-O11	AG-893-B07	69.6191150442477
AG-430-O11	AG-893-E15	69.786
AG-430-O11	AG-893-E16	70.018
AG-430-O11	AG-893-E21	70.0189
AG-430-O11	AG-893-F05	69.8893939393939
AG-430-O11	AG-893-J08	75.3311160714285
AG-430-O11	AG-893-K07	67.9662222222222
AG-430-O11	AG-893-K09	73.947616747182
AG-430-O11	AG-893-L04	69.6585849056603
AG-430-O11	AG-893-L06	91.1097193500738
AG-430-O11	AG-893-M03	69.97416
AG-430-O11	AG-893-N22	88.4931882022472
AG-430-O11	AG-893-O16	75.105425170068
AG-430-O11	AG-893-P05	68.9552631578947
AG-430-O11	AG-894-A16	68.9301408450704
AG-430-O11	AG-894-B06	74.9471906354515
AG-430-O11	AG-894-E10	74.8483252818037
AG-430-O11	AG-894-F03	75.3246460980036
AG-430-O11	AG-894-F15	74.9507934131736
AG-430-O11	AG-894-G18	75.5409548611111
AG-430-O11	AG-894-I07	69.7909803921568
AG-430-O11	AG-894-I19	77.0871900826445
AG-430-O11	AG-894-J16	77.2024175824175
AG-430-O11	AG-894-K14	77.1621991084694
AG-430-O11	AG-894-K15	76.9352861952861
AG-430-O11	AG-894-L13	76.7160059171598
AG-430-O11	AG-894-M09	68.5025581395348
AG-430-O11	AG-894-M18	74.703364661654
AG-430-O11	AG-894-M23	89.2652685050798
AG-430-O11	AG-894-N13	69.7635074626865
AG-430-O11	AG-894-O02	70.1165116279069
AG-430-O11	AG-894-O04	69.6813999999999
AG-430-O11	AG-894-P17	75.0501883561644
AG-430-O11	AG-894-P23	80.8061671469741
AG-430-O11	AG-895-B06	77.2636677631578
AG-430-O11	AG-895-B20	68.570895522388
AG-430-O11	AG-895-E15	71.6003303303302
AG-430-O11	AG-895-J19	76.6865210843374
AG-430-O11	AG-895-K10	76.6683333333333
AG-430-O11	AG-895-L23	70.7682845188284
AG-430-O11	AG-896-A02	69.8223577235772
AG-430-O11	AG-896-A16	68.7379166666667
AG-430-O11	AG-896-C18	77.2072356495468
AG-430-O11	AG-896-E11	70.0836666666666
AG-430-O11	AG-896-F06	74.9876052249636
AG-430-O11	AG-896-G07	75.2795666666666
AG-430-O11	AG-896-K10	77.4164387464387
AG-430-O11	AG-897-E09	69.4759770114942
AG-430-O11	AG-897-G09	75.1555637982195
AG-430-O11	AG-897-O16	75.427796327212
AG-430-O11	AG-898-J19	74.716660899654
AG-430-O11	AG-898-P13	73.6571575342465
AG-430-O11	AG-899-B02	68.028125
AG-430-O11	AG-899-C14	69.8257954545454
AG-430-O11	AG-899-C17	74.8394633273703
AG-430-O11	AG-899-D02	69.288947368421
AG-430-O11	AG-899-G03	74.975081300813
AG-430-O11	AG-899-I09	68.06015625
AG-430-O11	AG-899-M17	69.9423529411764
AG-430-O11	AG-899-N21	88.2568073136427
AG-430-O11	AG-900-E18	76.8504926108375
AG-430-O11	AG-900-G22	75.0276714801443
AG-430-O11	AG-900-I13	74.9740573152338
AG-430-O11	AG-900-I19	75.2953095975231
AG-430-O11	AG-900-M14	70.1069999999999
AG-430-O11	AG-900-M23	74.730054446461
AG-430-O11	AG-901-E23	69.9123529411764
AG-430-O11	AG-901-G03	69.9521311475409
AG-430-O11	AG-901-I21	73.8297297297297
AG-430-O11	AG-901-J22	68.5188524590163
AG-430-O11	AG-903-C11	74.6036379310344
AG-430-O11	AG-903-E15	77.0935008103727
AG-430-O11	AG-903-F09	77.3627202472952
AG-430-O11	AG-903-I23	70.2395
AG-430-O11	AG-903-K07	73.8070325900515
AG-430-O11	AG-903-K22	88.5936791147994
AG-430-O11	AG-903-L07	74.8243192488263
AG-430-O11	AG-903-M21	71.4760762942779
AG-430-O11	AG-903-O08	77.1935869565216
AG-430-O11	AG-904-K16	69.7839361702127
AG-430-O11	AG-904-O04	70.0645360824742
