# all-by-all of 100 genomes (n=100 seed=79)
# query	subject
AG-349-F22	AG-426-C16
AG-349-F22	AG-426-I15
AG-349-F22	AG-426-K09
AG-349-F22	AG-426-L23
AG-349-F22	AG-430-E20
AG-349-F22	AG-430-K07
AG-349-F22	AG-439-C21
AG-349-F22	AG-439-C22
AG-349-F22	AG-439-I14
AG-349-F22	AG-447-I15
AG-349-F22	AG-447-N08
AG-349-F22	AG-447-O13
AG-349-F22	AG-447-O15
AG-349-F22	AG-891-G23
AG-349-F22	AG-891-J16
AG-349-F22	AG-891-K19
AG-349-F22	AG-892-C08
AG-349-F22	AG-892-K05
AG-349-F22	AG-892-M03
AG-349-F22	AG-892-O03
AG-349-F22	AG-892-O09
AG-349-F22	AG-893-F23
AG-349-F22	AG-893-I03
AG-349-F22	AG-893-K07
AG-349-F22	AG-893-P05
AG-349-F22	AG-894-J16
AG-349-F22	AG-894-M18
AG-349-F22	AG-895-E03
AG-349-F22	AG-895-M21
AG-349-F22	AG-896-A02
AG-349-F22	AG-897-G15
AG-349-F22	AG-897-G22
AG-349-F22	AG-898-J17
AG-349-F22	AG-899-J23
AG-349-F22	AG-899-P08
AG-349-F22	AG-900-I13
AG-349-F22	AG-900-I19
AG-349-F22	AG-900-K21
AG-349-F22	AG-901-E05
AG-349-F22	AG-904-F17
AG-349-F22	AG-905-O08
AG-349-F22	AG-908-I10
AG-349-F22	AG-909-E04
AG-349-F22	AG-911-L17
AG-349-F22	AG-912-I02
AG-349-F22	AG-913-I14
AG-349-F22	AG-913-N02
AG-349-F22	AG-913-O18
AG-349-F22	AG-914-J05
AG-349-F22	AG-914-O14
AG-349-F22	AG-915-C06
AG-349-F22	AG-916-A16
AG-349-F22	AG-916-E17
AG-349-F22	AG-916-M13
AG-349-F22	AG-916-O13
AG-349-F22	AG-916-O22
AG-349-F22	AG-917-B09
AG-349-F22	AG-917-B15
AG-349-F22	AG-917-C02
AG-349-F22	AG-917-E11
AG-349-F22	AG-917-I17
AG-349-F22	AG-917-M15
AG-349-F22	AG-918-B08
AG-349-F22	AG-918-C15
AG-349-F22	AG-918-E02
AG-349-F22	AG-918-E06
AG-349-F22	AG-918-G22
AG-349-F22	AG-918-K13
AG-349-F22	AG-919-E23
AG-349-F22	AG-919-N08
AG-349-F22	AG-920-K11
AG-349-F22	AH-287-E19
AG-349-F22	AH-321-C19
AG-349-F22	AH-321-K15
AG-349-I05	AG-349-N13
AG-349-I05	AG-359-G22
AG-349-I05	AG-390-A05
AG-349-I05	AG-390-C22
AG-349-I05	AG-390-I07
AG-349-I05	AG-390-J06
AG-349-I05	AG-390-M07
AG-349-I05	AG-404-B06
AG-349-I05	AG-414-B15
AG-349-I05	AG-414-E06
AG-349-I05	AG-414-N23
AG-349-I05	AG-414-P09
AG-349-I05	AG-422-B23
AG-349-I05	AG-422-G15
AG-349-I05	AG-422-J20
AG-349-I05	AG-426-C16
AG-349-I05	AG-426-I15
AG-349-I05	AG-426-K09
AG-349-I05	AG-426-L23
AG-349-I05	AG-430-E20
AG-349-I05	AG-430-K07
AG-349-I05	AG-439-C21
AG-349-I05	AG-439-C22
AG-349-I05	AG-439-I14
AG-349-I05	AG-447-I15
AG-349-I05	AG-447-N08
AG-349-I05	AG-447-O13
AG-349-I05	AG-447-O15
AG-349-I05	AG-891-G23
AG-349-I05	AG-891-J16
AG-349-I05	AG-891-K19
AG-349-I05	AG-892-C08
AG-349-I05	AG-892-K05
AG-349-I05	AG-892-M03
AG-349-I05	AG-892-O03
AG-349-I05	AG-892-O09
AG-349-I05	AG-893-F23
AG-349-I05	AG-893-I03
AG-349-I05	AG-893-K07
AG-349-I05	AG-893-P05
AG-349-I05	AG-894-J16
AG-349-I05	AG-894-M18
AG-349-I05	AG-895-E03
AG-349-I05	AG-895-M21
AG-349-I05	AG-896-A02
AG-349-I05	AG-897-G15
AG-349-I05	AG-897-G22
AG-349-I05	AG-898-J17
AG-349-I05	AG-899-J23
AG-349-I05	AG-899-P08
AG-349-I05	AG-900-I13
AG-349-I05	AG-900-I19
AG-349-I05	AG-900-K21
AG-349-I05	AG-901-E05
AG-349-I05	AG-904-F17
AG-349-I05	AG-905-O08
AG-349-I05	AG-908-I10
AG-349-I05	AG-909-E04
AG-349-I05	AG-911-L17
AG-349-I05	AG-912-I02
AG-349-I05	AG-913-I14
AG-349-I05	AG-913-N02
AG-349-I05	AG-913-O18
AG-349-I05	AG-914-J05
AG-349-I05	AG-914-O14
AG-349-I05	AG-915-C06
AG-349-I05	AG-916-A16
AG-349-I05	AG-916-E17
AG-349-I05	AG-916-M13
AG-349-I05	AG-916-O13
AG-349-I05	AG-916-O22
AG-349-I05	AG-917-B09
AG-349-I05	AG-917-B15
AG-349-I05	AG-917-C02
AG-349-I05	AG-917-E11
AG-349-I05	AG-917-I17
AG-349-I05	AG-917-M15
AG-349-I05	AG-918-B08
AG-349-I05	AG-918-C15
AG-349-I05	AG-918-E02
AG-349-I05	AG-918-E06
AG-349-I05	AG-918-G22
AG-349-I05	AG-918-K13
AG-349-I05	AG-919-E23
AG-349-I05	AG-919-N08
AG-349-I05	AG-920-K11
AG-349-I05	AH-287-E19
AG-349-I05	AH-321-C19
AG-349-I05	AH-321-K15
AG-349-N13	AG-359-G22
AG-349-N13	AG-390-A05
AG-349-N13	AG-390-C22
AG-349-N13	AG-390-I07
AG-349-N13	AG-390-J06
AG-349-N13	AG-390-M07
AG-349-N13	AG-404-B06
AG-349-N13	AG-414-B15
AG-349-N13	AG-414-E06
AG-349-N13	AG-414-N23
AG-349-N13	AG-414-P09
AG-349-N13	AG-422-B23
AG-349-N13	AG-422-G15
AG-349-N13	AG-422-J20
AG-349-N13	AG-426-C16
AG-349-N13	AG-426-I15
AG-349-N13	AG-426-K09
AG-349-N13	AG-426-L23
AG-349-N13	AG-430-E20
AG-349-N13	AG-430-K07
AG-349-N13	AG-439-C21
AG-349-N13	AG-439-C22
AG-349-N13	AG-439-I14
AG-349-N13	AG-447-I15
AG-349-N13	AG-447-N08
AG-349-N13	AG-447-O13
AG-349-N13	AG-447-O15
AG-349-N13	AG-891-G23
AG-349-N13	AG-891-J16
AG-349-N13	AG-891-K19
AG-349-N13	AG-892-C08
AG-349-N13	AG-892-K05
AG-349-N13	AG-892-M03
AG-349-N13	AG-892-O03
AG-349-N13	AG-892-O09
AG-349-N13	AG-893-F23
AG-349-N13	AG-893-I03
AG-349-N13	AG-893-K07
AG-349-N13	AG-893-P05
AG-349-N13	AG-894-J16
AG-349-N13	AG-894-M18
AG-349-N13	AG-895-E03
AG-349-N13	AG-895-M21
AG-349-N13	AG-896-A02
AG-349-N13	AG-897-G15
AG-349-N13	AG-897-G22
AG-349-N13	AG-898-J17
AG-349-N13	AG-899-J23
AG-349-N13	AG-899-P08
AG-349-N13	AG-900-I13
AG-349-N13	AG-900-I19
AG-349-N13	AG-900-K21
AG-349-N13	AG-901-E05
AG-349-N13	AG-904-F17
AG-349-N13	AG-905-O08
AG-349-N13	AG-908-I10
AG-349-N13	AG-909-E04
AG-349-N13	AG-911-L17
AG-349-N13	AG-912-I02
AG-349-N13	AG-913-I14
AG-349-N13	AG-913-N02
AG-349-N13	AG-913-O18
AG-349-N13	AG-914-J05
AG-349-N13	AG-914-O14
AG-349-N13	AG-915-C06
AG-349-N13	AG-916-A16
AG-349-N13	AG-916-E17
AG-349-N13	AG-916-M13
AG-349-N13	AG-916-O13
AG-349-N13	AG-916-O22
AG-349-N13	AG-917-B09
AG-349-N13	AG-917-B15
AG-349-N13	AG-917-C02
AG-349-N13	AG-917-E11
AG-349-N13	AG-917-I17
AG-349-N13	AG-917-M15
AG-349-N13	AG-918-B08
AG-349-N13	AG-918-C15
AG-349-N13	AG-918-E02
AG-349-N13	AG-918-E06
AG-349-N13	AG-918-G22
AG-349-N13	AG-918-K13
AG-349-N13	AG-919-E23
AG-349-N13	AG-919-N08
AG-349-N13	AG-920-K11
AG-349-N13	AH-287-E19
AG-349-N13	AH-321-C19
AG-349-N13	AH-321-K15
AG-359-G22	AG-390-A05
AG-359-G22	AG-390-C22
AG-359-G22	AG-390-I07
AG-359-G22	AG-390-J06
AG-359-G22	AG-390-M07
AG-359-G22	AG-404-B06
AG-359-G22	AG-414-B15
AG-359-G22	AG-414-E06
AG-359-G22	AG-414-N23
AG-359-G22	AG-414-P09
AG-359-G22	AG-422-B23
AG-359-G22	AG-422-G15
AG-359-G22	AG-422-J20
AG-359-G22	AG-426-C16
AG-359-G22	AG-426-I15
AG-359-G22	AG-426-K09
AG-359-G22	AG-426-L23
AG-359-G22	AG-430-E20
AG-359-G22	AG-430-K07
AG-359-G22	AG-439-C21
AG-359-G22	AG-439-C22
AG-359-G22	AG-439-I14
AG-359-G22	AG-447-I15
AG-359-G22	AG-447-N08
AG-359-G22	AG-447-O13
AG-359-G22	AG-447-O15
AG-359-G22	AG-891-G23
AG-359-G22	AG-891-J16
AG-359-G22	AG-891-K19
AG-359-G22	AG-892-C08
AG-359-G22	AG-892-K05
AG-359-G22	AG-892-M03
AG-359-G22	AG-892-O03
AG-359-G22	AG-892-O09
AG-359-G22	AG-893-F23
AG-359-G22	AG-893-I03
AG-359-G22	AG-893-K07
AG-359-G22	AG-893-P05
AG-359-G22	AG-894-J16
AG-359-G22	AG-894-M18
AG-359-G22	AG-895-E03
AG-359-G22	AG-895-M21
AG-359-G22	AG-896-A02
AG-359-G22	AG-897-G15
AG-359-G22	AG-897-G22
AG-359-G22	AG-898-J17
AG-359-G22	AG-899-J23
AG-359-G22	AG-899-P08
AG-359-G22	AG-900-I13
AG-359-G22	AG-900-I19
AG-359-G22	AG-900-K21
AG-359-G22	AG-901-E05
AG-359-G22	AG-904-F17
AG-359-G22	AG-905-O08
AG-359-G22	AG-908-I10
AG-359-G22	AG-909-E04
AG-359-G22	AG-911-L17
AG-359-G22	AG-912-I02
AG-359-G22	AG-913-I14
AG-359-G22	AG-913-N02
AG-359-G22	AG-913-O18
AG-359-G22	AG-914-J05
AG-359-G22	AG-914-O14
AG-359-G22	AG-915-C06
AG-359-G22	AG-916-A16
AG-359-G22	AG-916-E17
AG-359-G22	AG-916-M13
AG-359-G22	AG-916-O13
AG-359-G22	AG-916-O22
AG-359-G22	AG-917-B09
AG-359-G22	AG-917-B15
AG-359-G22	AG-917-C02
AG-359-G22	AG-917-E11
AG-359-G22	AG-917-I17
AG-359-G22	AG-917-M15
AG-359-G22	AG-918-B08
AG-359-G22	AG-918-C15
AG-359-G22	AG-918-E02
AG-359-G22	AG-918-E06
AG-359-G22	AG-918-G22
AG-359-G22	AG-918-K13
AG-359-G22	AG-919-E23
AG-359-G22	AG-919-N08
AG-359-G22	AG-920-K11
AG-359-G22	AH-287-E19
AG-359-G22	AH-321-C19
AG-359-G22	AH-321-K15
AG-390-A05	AG-390-C22
AG-390-A05	AG-390-I07
AG-390-A05	AG-390-J06
AG-390-A05	AG-390-M07
AG-390-A05	AG-404-B06
AG-390-A05	AG-414-B15
AG-390-A05	AG-414-E06
AG-390-A05	AG-414-N23
AG-390-A05	AG-414-P09
AG-390-A05	AG-422-B23
AG-390-A05	AG-422-G15
AG-390-A05	AG-422-J20
AG-390-A05	AG-426-C16
AG-390-A05	AG-426-I15
AG-390-A05	AG-426-K09
AG-390-A05	AG-426-L23
AG-390-A05	AG-430-E20
AG-390-A05	AG-430-K07
AG-390-A05	AG-439-C21
AG-390-A05	AG-439-C22
AG-390-A05	AG-439-I14
AG-390-A05	AG-447-I15
AG-390-A05	AG-447-N08
AG-390-A05	AG-447-O13
AG-390-A05	AG-447-O15
AG-390-A05	AG-891-G23
AG-390-A05	AG-891-J16
AG-390-A05	AG-891-K19
AG-390-A05	AG-892-C08
AG-390-A05	AG-892-K05
AG-390-A05	AG-892-M03
AG-390-A05	AG-892-O03
AG-390-A05	AG-892-O09
AG-390-A05	AG-893-F23
AG-390-A05	AG-893-I03
AG-390-A05	AG-893-K07
AG-390-A05	AG-893-P05
AG-390-A05	AG-894-J16
AG-390-A05	AG-894-M18
AG-390-A05	AG-895-E03
AG-390-A05	AG-895-M21
AG-390-A05	AG-896-A02
AG-390-A05	AG-897-G15
AG-390-A05	AG-897-G22
AG-390-A05	AG-898-J17
AG-390-A05	AG-899-J23
AG-390-A05	AG-899-P08
AG-390-A05	AG-900-I13
AG-390-A05	AG-900-I19
AG-390-A05	AG-900-K21
AG-390-A05	AG-901-E05
AG-390-A05	AG-904-F17
AG-390-A05	AG-905-O08
AG-390-A05	AG-908-I10
AG-390-A05	AG-909-E04
AG-390-A05	AG-911-L17
AG-390-A05	AG-912-I02
AG-390-A05	AG-913-I14
AG-390-A05	AG-913-N02
AG-390-A05	AG-913-O18
AG-390-A05	AG-914-J05
AG-390-A05	AG-914-O14
AG-390-A05	AG-915-C06
AG-390-A05	AG-916-A16
AG-390-A05	AG-916-E17
AG-390-A05	AG-916-M13
AG-390-A05	AG-916-O13
AG-390-A05	AG-916-O22
AG-390-A05	AG-917-B09
AG-390-A05	AG-917-B15
AG-390-A05	AG-917-C02
AG-390-A05	AG-917-E11
AG-390-A05	AG-917-I17
AG-390-A05	AG-917-M15
AG-390-A05	AG-918-B08
AG-390-A05	AG-918-C15
AG-390-A05	AG-918-E02
AG-390-A05	AG-918-E06
AG-390-A05	AG-918-G22
AG-390-A05	AG-918-K13
AG-390-A05	AG-919-E23
AG-390-A05	AG-919-N08
AG-390-A05	AG-920-K11
AG-390-A05	AH-287-E19
AG-390-A05	AH-321-C19
AG-390-A05	AH-321-K15
AG-390-C22	AG-390-I07
AG-390-C22	AG-390-J06
AG-390-C22	AG-390-M07
AG-390-C22	AG-404-B06
AG-390-C22	AG-414-B15
AG-390-C22	AG-414-E06
AG-390-C22	AG-414-N23
AG-390-C22	AG-414-P09
AG-390-C22	AG-422-B23
AG-390-C22	AG-422-G15
AG-390-C22	AG-422-J20
AG-390-C22	AG-426-C16
AG-390-C22	AG-426-I15
AG-390-C22	AG-426-K09
AG-390-C22	AG-426-L23
AG-390-C22	AG-430-E20
AG-390-C22	AG-430-K07
AG-390-C22	AG-439-C21
AG-390-C22	AG-439-C22
AG-390-C22	AG-439-I14
AG-390-C22	AG-447-I15
AG-390-C22	AG-447-N08
AG-390-C22	AG-447-O13
AG-390-C22	AG-447-O15
AG-390-C22	AG-891-G23
AG-390-C22	AG-891-J16
AG-390-C22	AG-891-K19
AG-390-C22	AG-892-C08
AG-390-C22	AG-892-K05
AG-390-C22	AG-892-M03
AG-390-C22	AG-892-O03
AG-390-C22	AG-892-O09
AG-390-C22	AG-893-F23
AG-390-C22	AG-893-I03
AG-390-C22	AG-893-K07
AG-390-C22	AG-893-P05
AG-390-C22	AG-894-J16
AG-390-C22	AG-894-M18
AG-390-C22	AG-895-E03
AG-390-C22	AG-895-M21
AG-390-C22	AG-896-A02
AG-390-C22	AG-897-G15
AG-390-C22	AG-897-G22
AG-390-C22	AG-898-J17
AG-390-C22	AG-899-J23
AG-390-C22	AG-899-P08
AG-390-C22	AG-900-I13
AG-390-C22	AG-900-I19
AG-390-C22	AG-900-K21
AG-390-C22	AG-901-E05
AG-390-C22	AG-904-F17
AG-390-C22	AG-905-O08
AG-390-C22	AG-908-I10
AG-390-C22	AG-909-E04
AG-390-C22	AG-911-L17
AG-390-C22	AG-912-I02
AG-390-C22	AG-913-I14
AG-390-C22	AG-913-N02
AG-390-C22	AG-913-O18
AG-390-C22	AG-914-J05
AG-390-C22	AG-914-O14
AG-390-C22	AG-915-C06
AG-390-C22	AG-916-A16
AG-390-C22	AG-916-E17
AG-390-C22	AG-916-M13
AG-390-C22	AG-916-O13
AG-390-C22	AG-916-O22
AG-390-C22	AG-917-B09
AG-390-C22	AG-917-B15
AG-390-C22	AG-917-C02
AG-390-C22	AG-917-E11
AG-390-C22	AG-917-I17
AG-390-C22	AG-917-M15
AG-390-C22	AG-918-B08
AG-390-C22	AG-918-C15
AG-390-C22	AG-918-E02
AG-390-C22	AG-918-E06
AG-390-C22	AG-918-G22
AG-390-C22	AG-918-K13
AG-390-C22	AG-919-E23
AG-390-C22	AG-919-N08
AG-390-C22	AG-920-K11
AG-390-C22	AH-287-E19
AG-390-C22	AH-321-C19
AG-390-C22	AH-321-K15
AG-390-I07	AG-390-J06
AG-390-I07	AG-390-M07
AG-390-I07	AG-404-B06
AG-390-I07	AG-414-B15
AG-390-I07	AG-414-E06
AG-390-I07	AG-414-N23
AG-390-I07	AG-414-P09
AG-390-I07	AG-422-B23
AG-390-I07	AG-422-G15
AG-390-I07	AG-422-J20
AG-390-I07	AG-426-C16
AG-390-I07	AG-426-I15
AG-390-I07	AG-426-K09
AG-390-I07	AG-426-L23
AG-390-I07	AG-430-E20
AG-390-I07	AG-430-K07
AG-390-I07	AG-439-C21
AG-390-I07	AG-439-C22
AG-390-I07	AG-439-I14
AG-390-I07	AG-447-I15
AG-390-I07	AG-447-N08
AG-390-I07	AG-447-O13
AG-390-I07	AG-447-O15
AG-390-I07	AG-891-G23
AG-390-I07	AG-891-J16
AG-390-I07	AG-891-K19
AG-390-I07	AG-892-C08
AG-390-I07	AG-892-K05
AG-390-I07	AG-892-M03
AG-390-I07	AG-892-O03
AG-390-I07	AG-892-O09
AG-390-I07	AG-893-F23
AG-390-I07	AG-893-I03
AG-390-I07	AG-893-K07
AG-390-I07	AG-893-P05
AG-390-I07	AG-894-J16
AG-390-I07	AG-894-M18
AG-390-I07	AG-895-E03
AG-390-I07	AG-895-M21
AG-390-I07	AG-896-A02
AG-390-I07	AG-897-G15
AG-390-I07	AG-897-G22
AG-390-I07	AG-898-J17
AG-390-I07	AG-899-J23
AG-390-I07	AG-899-P08
AG-390-I07	AG-900-I13
AG-390-I07	AG-900-I19
AG-390-I07	AG-900-K21
AG-390-I07	AG-901-E05
AG-390-I07	AG-904-F17
AG-390-I07	AG-905-O08
AG-390-I07	AG-908-I10
AG-390-I07	AG-909-E04
AG-390-I07	AG-911-L17
AG-390-I07	AG-912-I02
AG-390-I07	AG-913-I14
AG-390-I07	AG-913-N02
AG-390-I07	AG-913-O18
AG-390-I07	AG-914-J05
AG-390-I07	AG-914-O14
AG-390-I07	AG-915-C06
AG-390-I07	AG-916-A16
AG-390-I07	AG-916-E17
AG-390-I07	AG-916-M13
AG-390-I07	AG-916-O13
AG-390-I07	AG-916-O22
AG-390-I07	AG-917-B09
AG-390-I07	AG-917-B15
AG-390-I07	AG-917-C02
AG-390-I07	AG-917-E11
AG-390-I07	AG-917-I17
AG-390-I07	AG-917-M15
AG-390-I07	AG-918-B08
AG-390-I07	AG-918-C15
AG-390-I07	AG-918-E02
AG-390-I07	AG-918-E06
AG-390-I07	AG-918-G22
AG-390-I07	AG-918-K13
AG-390-I07	AG-919-E23
AG-390-I07	AG-919-N08
AG-390-I07	AG-920-K11
AG-390-I07	AH-287-E19
AG-390-I07	AH-321-C19
AG-390-I07	AH-321-K15
AG-390-J06	AG-390-M07
AG-390-J06	AG-404-B06
AG-390-J06	AG-414-B15
AG-390-J06	AG-414-E06
AG-390-J06	AG-414-N23
AG-390-J06	AG-414-P09
AG-390-J06	AG-422-B23
AG-390-J06	AG-422-G15
AG-390-J06	AG-422-J20
AG-390-J06	AG-426-C16
AG-390-J06	AG-426-I15
AG-390-J06	AG-426-K09
AG-390-J06	AG-426-L23
AG-390-J06	AG-430-E20
AG-390-J06	AG-430-K07
AG-390-J06	AG-439-C21
AG-390-J06	AG-439-C22
AG-390-J06	AG-439-I14
AG-390-J06	AG-447-I15
AG-390-J06	AG-447-N08
AG-390-J06	AG-447-O13
AG-390-J06	AG-447-O15
AG-390-J06	AG-891-G23
AG-390-J06	AG-891-J16
AG-390-J06	AG-891-K19
AG-390-J06	AG-892-C08
AG-390-J06	AG-892-K05
AG-390-J06	AG-892-M03
AG-390-J06	AG-892-O03
AG-390-J06	AG-892-O09
AG-390-J06	AG-893-F23
AG-390-J06	AG-893-I03
AG-390-J06	AG-893-K07
AG-390-J06	AG-893-P05
AG-390-J06	AG-894-J16
AG-390-J06	AG-894-M18
AG-390-J06	AG-895-E03
AG-390-J06	AG-895-M21
AG-390-J06	AG-896-A02
AG-390-J06	AG-897-G15
AG-390-J06	AG-897-G22
AG-390-J06	AG-898-J17
AG-390-J06	AG-899-J23
AG-390-J06	AG-899-P08
AG-390-J06	AG-900-I13
AG-390-J06	AG-900-I19
AG-390-J06	AG-900-K21
AG-390-J06	AG-901-E05
AG-390-J06	AG-904-F17
AG-390-J06	AG-905-O08
AG-390-J06	AG-908-I10
AG-390-J06	AG-909-E04
AG-390-J06	AG-911-L17
AG-390-J06	AG-912-I02
AG-390-J06	AG-913-I14
AG-390-J06	AG-913-N02
AG-390-J06	AG-913-O18
AG-390-J06	AG-914-J05
AG-390-J06	AG-914-O14
AG-390-J06	AG-915-C06
AG-390-J06	AG-916-A16
AG-390-J06	AG-916-E17
AG-390-J06	AG-916-M13
AG-390-J06	AG-916-O13
AG-390-J06	AG-916-O22
AG-390-J06	AG-917-B09
AG-390-J06	AG-917-B15
AG-390-J06	AG-917-C02
AG-390-J06	AG-917-E11
AG-390-J06	AG-917-I17
AG-390-J06	AG-917-M15
AG-390-J06	AG-918-B08
AG-390-J06	AG-918-C15
AG-390-J06	AG-918-E02
AG-390-J06	AG-918-E06
AG-390-J06	AG-918-G22
AG-390-J06	AG-918-K13
AG-390-J06	AG-919-E23
AG-390-J06	AG-919-N08
AG-390-J06	AG-920-K11
AG-390-J06	AH-287-E19
AG-390-J06	AH-321-C19
AG-390-J06	AH-321-K15
AG-390-M07	AG-404-B06
AG-390-M07	AG-414-B15
AG-390-M07	AG-414-E06
AG-390-M07	AG-414-N23
AG-390-M07	AG-414-P09
AG-390-M07	AG-422-B23
AG-390-M07	AG-422-G15
AG-390-M07	AG-422-J20
AG-390-M07	AG-426-C16
AG-390-M07	AG-426-I15
AG-390-M07	AG-426-K09
AG-390-M07	AG-426-L23
AG-390-M07	AG-430-E20
AG-390-M07	AG-430-K07
AG-390-M07	AG-439-C21
AG-390-M07	AG-439-C22
AG-390-M07	AG-439-I14
AG-390-M07	AG-447-I15
AG-390-M07	AG-447-N08
AG-390-M07	AG-447-O13
AG-390-M07	AG-447-O15
AG-390-M07	AG-891-G23
AG-390-M07	AG-891-J16
AG-390-M07	AG-891-K19
AG-390-M07	AG-892-C08
AG-390-M07	AG-892-K05
AG-390-M07	AG-892-M03
AG-390-M07	AG-892-O03
AG-390-M07	AG-892-O09
AG-390-M07	AG-893-F23
AG-390-M07	AG-893-I03
AG-390-M07	AG-893-K07
AG-390-M07	AG-893-P05
AG-390-M07	AG-894-J16
AG-390-M07	AG-894-M18
AG-390-M07	AG-895-E03
AG-390-M07	AG-895-M21
AG-390-M07	AG-896-A02
AG-390-M07	AG-897-G15
AG-390-M07	AG-897-G22
AG-390-M07	AG-898-J17
AG-390-M07	AG-899-J23
AG-390-M07	AG-899-P08
AG-390-M07	AG-900-I13
AG-390-M07	AG-900-I19
AG-390-M07	AG-900-K21
AG-390-M07	AG-901-E05
AG-390-M07	AG-904-F17
AG-390-M07	AG-905-O08
AG-390-M07	AG-908-I10
AG-390-M07	AG-909-E04
AG-390-M07	AG-911-L17
AG-390-M07	AG-912-I02
AG-390-M07	AG-913-I14
AG-390-M07	AG-913-N02
AG-390-M07	AG-913-O18
AG-390-M07	AG-914-J05
AG-390-M07	AG-914-O14
AG-390-M07	AG-915-C06
AG-390-M07	AG-916-A16
AG-390-M07	AG-916-E17
AG-390-M07	AG-916-M13
AG-390-M07	AG-916-O13
AG-390-M07	AG-916-O22
AG-390-M07	AG-917-B09
AG-390-M07	AG-917-B15
AG-390-M07	AG-917-C02
AG-390-M07	AG-917-E11
AG-390-M07	AG-917-I17
AG-390-M07	AG-917-M15
AG-390-M07	AG-918-B08
AG-390-M07	AG-918-C15
AG-390-M07	AG-918-E02
AG-390-M07	AG-918-E06
AG-390-M07	AG-918-G22
AG-390-M07	AG-918-K13
AG-390-M07	AG-919-E23
AG-390-M07	AG-919-N08
AG-390-M07	AG-920-K11
AG-390-M07	AH-287-E19
AG-390-M07	AH-321-C19
AG-390-M07	AH-321-K15
AG-404-B06	AG-414-B15
AG-404-B06	AG-414-E06
AG-404-B06	AG-414-N23
AG-404-B06	AG-414-P09
AG-404-B06	AG-422-B23
AG-404-B06	AG-422-G15
AG-404-B06	AG-422-J20
AG-404-B06	AG-426-C16
AG-404-B06	AG-426-I15
AG-404-B06	AG-426-K09
AG-404-B06	AG-426-L23
AG-404-B06	AG-430-E20
AG-404-B06	AG-430-K07
AG-404-B06	AG-439-C21
AG-404-B06	AG-439-C22
AG-404-B06	AG-439-I14
AG-404-B06	AG-447-I15
AG-404-B06	AG-447-N08
AG-404-B06	AG-447-O13
AG-404-B06	AG-447-O15
AG-404-B06	AG-891-G23
AG-404-B06	AG-891-J16
AG-404-B06	AG-891-K19
AG-404-B06	AG-892-C08
AG-404-B06	AG-892-K05
AG-404-B06	AG-892-M03
AG-404-B06	AG-892-O03
AG-404-B06	AG-892-O09
AG-404-B06	AG-893-F23
AG-404-B06	AG-893-I03
AG-404-B06	AG-893-K07
AG-404-B06	AG-893-P05
AG-404-B06	AG-894-J16
AG-404-B06	AG-894-M18
AG-404-B06	AG-895-E03
AG-404-B06	AG-895-M21
AG-404-B06	AG-896-A02
AG-404-B06	AG-897-G15
AG-404-B06	AG-897-G22
AG-404-B06	AG-898-J17
AG-404-B06	AG-899-J23
AG-404-B06	AG-899-P08
AG-404-B06	AG-900-I13
AG-404-B06	AG-900-I19
AG-404-B06	AG-900-K21
AG-404-B06	AG-901-E05
AG-404-B06	AG-904-F17
AG-404-B06	AG-905-O08
AG-404-B06	AG-908-I10
AG-404-B06	AG-909-E04
AG-404-B06	AG-911-L17
AG-404-B06	AG-912-I02
AG-404-B06	AG-913-I14
AG-404-B06	AG-913-N02
AG-404-B06	AG-913-O18
AG-404-B06	AG-914-J05
AG-404-B06	AG-914-O14
AG-404-B06	AG-915-C06
AG-404-B06	AG-916-A16
AG-404-B06	AG-916-E17
AG-404-B06	AG-916-M13
AG-404-B06	AG-916-O13
AG-404-B06	AG-916-O22
AG-404-B06	AG-917-B09
AG-404-B06	AG-917-B15
AG-404-B06	AG-917-C02
AG-404-B06	AG-917-E11
AG-404-B06	AG-917-I17
AG-404-B06	AG-917-M15
AG-404-B06	AG-918-B08
AG-404-B06	AG-918-C15
AG-404-B06	AG-918-E02
AG-404-B06	AG-918-E06
AG-404-B06	AG-918-G22
AG-404-B06	AG-918-K13
AG-404-B06	AG-919-E23
AG-404-B06	AG-919-N08
AG-404-B06	AG-920-K11
AG-404-B06	AH-287-E19
AG-404-B06	AH-321-C19
AG-404-B06	AH-321-K15
AG-414-B15	AG-414-E06
AG-414-B15	AG-414-N23
AG-414-B15	AG-414-P09
AG-414-B15	AG-422-B23
AG-414-B15	AG-422-G15
AG-414-B15	AG-422-J20
AG-414-B15	AG-426-C16
AG-414-B15	AG-426-I15
AG-414-B15	AG-426-K09
AG-414-B15	AG-426-L23
AG-414-B15	AG-430-E20
AG-414-B15	AG-430-K07
AG-414-B15	AG-439-C21
AG-414-B15	AG-439-C22
AG-414-B15	AG-439-I14
AG-414-B15	AG-447-I15
AG-414-B15	AG-447-N08
AG-414-B15	AG-447-O13
AG-414-B15	AG-447-O15
AG-414-B15	AG-891-G23
AG-414-B15	AG-891-J16
AG-414-B15	AG-891-K19
AG-414-B15	AG-892-C08
AG-414-B15	AG-892-K05
AG-414-B15	AG-892-M03
AG-414-B15	AG-892-O03
AG-414-B15	AG-892-O09
AG-414-B15	AG-893-F23
AG-414-B15	AG-893-I03
AG-414-B15	AG-893-K07
AG-414-B15	AG-893-P05
AG-414-B15	AG-894-J16
AG-414-B15	AG-894-M18
AG-414-B15	AG-895-E03
